"covariate_id","covariate_name","covariate_analysis_id","analysis_id","database_id"
4173420210,"condition_era group during day -365 through 0 days relative to index: Juvenile periodontitis",210,1,"HIRA"
4234480210,"condition_era group during day -365 through 0 days relative to index: Arteriovenous fistula",210,1,"HIRA"
4185073210,"condition_era group during day -365 through 0 days relative to index: Endocrine alopecia",210,1,"HIRA"
4147829210,"condition_era group during day -365 through 0 days relative to index: Pain in pelvis",210,1,"HIRA"
42872381210,"condition_era group during day -365 through 0 days relative to index: Numbness and tingling sensation of skin",210,1,"HIRA"
4134887210,"condition_era group during day -365 through 0 days relative to index: Infectious disease of digestive tract",210,1,"HIRA"
4317266210,"condition_era group during day -365 through 0 days relative to index: Skin necrosis",210,1,"HIRA"
135032210,"condition_era group during day -365 through 0 days relative to index: Dermatitis due to substances taken internally",210,1,"HIRA"
4205240210,"condition_era group during day -365 through 0 days relative to index: Spontaneous vertex delivery",210,1,"HIRA"
377884210,"condition_era group during day -365 through 0 days relative to index: Eustachian tube salpingitis",210,1,"HIRA"
4068622210,"condition_era group during day -365 through 0 days relative to index: Cervical disc disorder with myelopathy",210,1,"HIRA"
4137952210,"condition_era group during day -365 through 0 days relative to index: Difficulty using verbal communication",210,1,"HIRA"
79884210,"condition_era group during day -365 through 0 days relative to index: Galactorrhea not associated with childbirth",210,1,"HIRA"
4264718210,"condition_era group during day -365 through 0 days relative to index: Chronic interstitial nephritis",210,1,"HIRA"
194997210,"condition_era group during day -365 through 0 days relative to index: Prostatitis",210,1,"HIRA"
4180791210,"condition_era group during day -365 through 0 days relative to index: Malignant tumor of hepatic flexure",210,1,"HIRA"
42536893210,"condition_era group during day -365 through 0 days relative to index: Primary malignant neoplasm of ocular adnexa",210,1,"HIRA"
4242338210,"condition_era group during day -365 through 0 days relative to index: Benign neoplasm of face",210,1,"HIRA"
380415210,"condition_era group during day -365 through 0 days relative to index: Acute otitis externa",210,1,"HIRA"
4100660210,"condition_era group during day -365 through 0 days relative to index: Acute gastrointestinal hemorrhage",210,1,"HIRA"
196360210,"condition_era group during day -365 through 0 days relative to index: Primary malignant neoplasm of bladder",210,1,"HIRA"
42596177210,"condition_era group during day -365 through 0 days relative to index: Mass of intestine",210,1,"HIRA"
4054828210,"condition_era group during day -365 through 0 days relative to index: Neoplasm of soft tissues of trunk",210,1,"HIRA"
4112341210,"condition_era group during day -365 through 0 days relative to index: Acute respiratory infections",210,1,"HIRA"
255454210,"condition_era group during day -365 through 0 days relative to index: Tuberculosis of lung, confirmed by sputum microscopy with or without culture",210,1,"HIRA"
4317267210,"condition_era group during day -365 through 0 days relative to index: Postinflammatory skin pigmentation change",210,1,"HIRA"
4214270210,"condition_era group during day -365 through 0 days relative to index: Serous otitis media",210,1,"HIRA"
198091210,"condition_era group during day -365 through 0 days relative to index: Primary malignant neoplasm of retroperitoneum",210,1,"HIRA"
434911210,"condition_era group during day -365 through 0 days relative to index: Recurrent major depressive episodes, severe, with psychosis",210,1,"HIRA"
4101053210,"condition_era group during day -365 through 0 days relative to index: Lesion of external ear",210,1,"HIRA"
4247597210,"condition_era group during day -365 through 0 days relative to index: Intraocular hemorrhage",210,1,"HIRA"
4141144210,"condition_era group during day -365 through 0 days relative to index: Relapsing febrile nodular nonsuppurative panniculitis",210,1,"HIRA"
4067313210,"condition_era group during day -365 through 0 days relative to index: Cervical disc disorder with radiculopathy",210,1,"HIRA"
75047210,"condition_era group during day -365 through 0 days relative to index: Dislocation of joint of upper limb",210,1,"HIRA"
378352210,"condition_era group during day -365 through 0 days relative to index: Conjunctivitis due to adenovirus",210,1,"HIRA"
4029363210,"condition_era group during day -365 through 0 days relative to index: Granulomatous disorder",210,1,"HIRA"
4048046210,"condition_era group during day -365 through 0 days relative to index: Compression neuropathy of lower limb",210,1,"HIRA"
436906210,"condition_era group during day -365 through 0 days relative to index: Disease caused by rickettsiae",210,1,"HIRA"
77650210,"condition_era group during day -365 through 0 days relative to index: Aseptic necrosis of bone",210,1,"HIRA"
4275889210,"condition_era group during day -365 through 0 days relative to index: Visual hallucinations",210,1,"HIRA"
4270829210,"condition_era group during day -365 through 0 days relative to index: Finding related to ability to move",210,1,"HIRA"
4177244210,"condition_era group during day -365 through 0 days relative to index: Malignant tumor of female genital organ",210,1,"HIRA"
4154596210,"condition_era group during day -365 through 0 days relative to index: Perineal fistula",210,1,"HIRA"
442793210,"condition_era group during day -365 through 0 days relative to index: Diabetic complication",210,1,"HIRA"
4187218210,"condition_era group during day -365 through 0 days relative to index: Pneumonitis due to inhaled substance",210,1,"HIRA"
4124650210,"condition_era group during day -365 through 0 days relative to index: Lesion of ovary",210,1,"HIRA"
434084210,"condition_era group during day -365 through 0 days relative to index: Abscess of vulva",210,1,"HIRA"
4241223210,"condition_era group during day -365 through 0 days relative to index: Hidradenitis suppurativa",210,1,"HIRA"
4272240210,"condition_era group during day -365 through 0 days relative to index: Malaise",210,1,"HIRA"
435835210,"condition_era group during day -365 through 0 days relative to index: Non-infectious disorder of lymphatics",210,1,"HIRA"
4023986210,"condition_era group during day -365 through 0 days relative to index: Organic mental disorder of unknown etiology",210,1,"HIRA"
4148247210,"condition_era group during day -365 through 0 days relative to index: Esophageal dysmotility",210,1,"HIRA"
4239520210,"condition_era group during day -365 through 0 days relative to index: Open wound of external genital organs",210,1,"HIRA"
432868210,"condition_era group during day -365 through 0 days relative to index: Hemoglobinopathy",210,1,"HIRA"
4179823210,"condition_era group during day -365 through 0 days relative to index: Laceration of head",210,1,"HIRA"
765582210,"condition_era group during day -365 through 0 days relative to index: Secondary kyphosis",210,1,"HIRA"
4099350210,"condition_era group during day -365 through 0 days relative to index: Infectious disease of genitourinary system",210,1,"HIRA"
4061839210,"condition_era group during day -365 through 0 days relative to index: Sunburn of first degree",210,1,"HIRA"
4064296210,"condition_era group during day -365 through 0 days relative to index: Prem rupture of membranes onset of labor within 24 hours",210,1,"HIRA"
4050089210,"condition_era group during day -365 through 0 days relative to index: Open wound of front wall of thorax",210,1,"HIRA"
378424210,"condition_era group during day -365 through 0 days relative to index: Astigmatism",210,1,"HIRA"
36715956210,"condition_era group during day -365 through 0 days relative to index: Infection caused by Actinomycetales",210,1,"HIRA"
4247719210,"condition_era group during day -365 through 0 days relative to index: Primary malignant neoplasm of ascending colon",210,1,"HIRA"
374362210,"condition_era group during day -365 through 0 days relative to index: Keratoconus",210,1,"HIRA"
4115576210,"condition_era group during day -365 through 0 days relative to index: Lesion of gallbladder",210,1,"HIRA"
4092563210,"condition_era group during day -365 through 0 days relative to index: Absence of hand",210,1,"HIRA"
4137275210,"condition_era group during day -365 through 0 days relative to index: Vasculitis",210,1,"HIRA"
4320332210,"condition_era group during day -365 through 0 days relative to index: Hydrocele of tunica vaginalis",210,1,"HIRA"
192667210,"condition_era group during day -365 through 0 days relative to index: Atrophic gastritis",210,1,"HIRA"
4230641210,"condition_era group during day -365 through 0 days relative to index: Chronic pansinusitis",210,1,"HIRA"
316999210,"condition_era group during day -365 through 0 days relative to index: Conduction disorder of the heart",210,1,"HIRA"
443401210,"condition_era group during day -365 through 0 days relative to index: Congenital connective tissue disorder",210,1,"HIRA"
197507210,"condition_era group during day -365 through 0 days relative to index: Primary malignant neoplasm of male genital organ",210,1,"HIRA"
438170210,"condition_era group during day -365 through 0 days relative to index: Acute myocardial infarction of inferior wall",210,1,"HIRA"
40481319210,"condition_era group during day -365 through 0 days relative to index: Imaging of musculoskeletal system abnormal",210,1,"HIRA"
4067532210,"condition_era group during day -365 through 0 days relative to index: Neuropathic spondylopathy",210,1,"HIRA"
437805210,"condition_era group during day -365 through 0 days relative to index: Primary malignant neoplasm of middle third of esophagus",210,1,"HIRA"
434156210,"condition_era group during day -365 through 0 days relative to index: Congenital anemia",210,1,"HIRA"
139902210,"condition_era group during day -365 through 0 days relative to index: Allergic urticaria",210,1,"HIRA"
4108814210,"condition_era group during day -365 through 0 days relative to index: Pericardial effusion - noninflammatory",210,1,"HIRA"
4023330210,"condition_era group during day -365 through 0 days relative to index: Infection by tapeworm larvae",210,1,"HIRA"
4070183210,"condition_era group during day -365 through 0 days relative to index: Capsular cataract",210,1,"HIRA"
36715949210,"condition_era group during day -365 through 0 days relative to index: Infection caused by beta-hemolytic Streptococcus",210,1,"HIRA"
80180210,"condition_era group during day -365 through 0 days relative to index: Osteoarthritis",210,1,"HIRA"
139099210,"condition_era group during day -365 through 0 days relative to index: Ingrowing nail",210,1,"HIRA"
4114506210,"condition_era group during day -365 through 0 days relative to index: Infection - suppurative",210,1,"HIRA"
4129540210,"condition_era group during day -365 through 0 days relative to index: Pituitary mass",210,1,"HIRA"
378425210,"condition_era group during day -365 through 0 days relative to index: Blepharitis",210,1,"HIRA"
4266036210,"condition_era group during day -365 through 0 days relative to index: Median neuropathy",210,1,"HIRA"
4028389210,"condition_era group during day -365 through 0 days relative to index: Infectious disease of lung",210,1,"HIRA"
195002210,"condition_era group during day -365 through 0 days relative to index: Ulceration of intestine",210,1,"HIRA"
4046100210,"condition_era group during day -365 through 0 days relative to index: Idiopathic orofacial dystonia",210,1,"HIRA"
4290728210,"condition_era group during day -365 through 0 days relative to index: Acute effect of ultraviolet radiation on normal skin",210,1,"HIRA"
437854210,"condition_era group during day -365 through 0 days relative to index: Cataplexy and narcolepsy",210,1,"HIRA"
4129418210,"condition_era group during day -365 through 0 days relative to index: Bone pain",210,1,"HIRA"
4004672210,"condition_era group during day -365 through 0 days relative to index: Psychoactive substance use disorder",210,1,"HIRA"
4188970210,"condition_era group during day -365 through 0 days relative to index: Chronic disease of immune function",210,1,"HIRA"
37016924210,"condition_era group during day -365 through 0 days relative to index: Dissection of cerebral artery",210,1,"HIRA"
4329041210,"condition_era group during day -365 through 0 days relative to index: Pain",210,1,"HIRA"
4126305210,"condition_era group during day -365 through 0 days relative to index: Acute renal impairment",210,1,"HIRA"
4344027210,"condition_era group during day -365 through 0 days relative to index: Soft tissue lesion of knee region",210,1,"HIRA"
380055210,"condition_era group during day -365 through 0 days relative to index: Primary malignant neoplasm of brain",210,1,"HIRA"
4102562210,"condition_era group during day -365 through 0 days relative to index: Lesion of toe",210,1,"HIRA"
318459210,"condition_era group during day -365 through 0 days relative to index: Respiratory insufficiency",210,1,"HIRA"
4068261210,"condition_era group during day -365 through 0 days relative to index: Bile duct proliferation",210,1,"HIRA"
4334101210,"condition_era group during day -365 through 0 days relative to index: Displacement of orbit",210,1,"HIRA"
440676210,"condition_era group during day -365 through 0 days relative to index: Neoplasm of uncertain behavior of brain and spinal cord",210,1,"HIRA"
42872407210,"condition_era group during day -365 through 0 days relative to index: Arthritis of wrist",210,1,"HIRA"
36715901210,"condition_era group during day -365 through 0 days relative to index: Colitis caused by protozoan",210,1,"HIRA"
4309483210,"condition_era group during day -365 through 0 days relative to index: Dislocations, sprains and strains involving multiple body regions",210,1,"HIRA"
77310210,"condition_era group during day -365 through 0 days relative to index: Deep vein phlebitis and thrombophlebitis of the leg",210,1,"HIRA"
4266791210,"condition_era group during day -365 through 0 days relative to index: Infected eczema",210,1,"HIRA"
198700210,"condition_era group during day -365 through 0 days relative to index: Secondary malignant neoplasm of liver",210,1,"HIRA"
4171917210,"condition_era group during day -365 through 0 days relative to index: Localized edema",210,1,"HIRA"
4015350210,"condition_era group during day -365 through 0 days relative to index: Fracture at wrist and/or hand level",210,1,"HIRA"
4024717210,"condition_era group during day -365 through 0 days relative to index: Dyslexia AND/OR speech dysfunction",210,1,"HIRA"
4091347210,"condition_era group during day -365 through 0 days relative to index: Nasal deviation",210,1,"HIRA"
4134454210,"condition_era group during day -365 through 0 days relative to index: Vascular headache",210,1,"HIRA"
315273210,"condition_era group during day -365 through 0 days relative to index: Mitral valve stenosis",210,1,"HIRA"
200670210,"condition_era group during day -365 through 0 days relative to index: Benign neoplasm of male genital organ",210,1,"HIRA"
195562210,"condition_era group during day -365 through 0 days relative to index: Hemorrhoids",210,1,"HIRA"
437903210,"condition_era group during day -365 through 0 days relative to index: Acute tracheitis",210,1,"HIRA"
4147761210,"condition_era group during day -365 through 0 days relative to index: Hyperuricemia",210,1,"HIRA"
380395210,"condition_era group during day -365 through 0 days relative to index: Retinal dystrophy",210,1,"HIRA"
197654210,"condition_era group during day -365 through 0 days relative to index: Congenital cystic disease of liver",210,1,"HIRA"
436176210,"condition_era group during day -365 through 0 days relative to index: Miscarriage without complication",210,1,"HIRA"
4166589210,"condition_era group during day -365 through 0 days relative to index: Metastasis to digestive organs",210,1,"HIRA"
439776210,"condition_era group during day -365 through 0 days relative to index: Autism spectrum disorder",210,1,"HIRA"
36684203210,"condition_era group during day -365 through 0 days relative to index: Immune-mediated neuropathy",210,1,"HIRA"
4130027210,"condition_era group during day -365 through 0 days relative to index: Subclinical iodine deficiency hypothyroidism",210,1,"HIRA"
4129078210,"condition_era group during day -365 through 0 days relative to index: Neoplasm of skin of face",210,1,"HIRA"
195294210,"condition_era group during day -365 through 0 days relative to index: Thrombosed hemorrhoids",210,1,"HIRA"
440700210,"condition_era group during day -365 through 0 days relative to index: Communicating hydrocephalus",210,1,"HIRA"
4140828210,"condition_era group during day -365 through 0 days relative to index: Acute vulvitis",210,1,"HIRA"
72712210,"condition_era group during day -365 through 0 days relative to index: Synovial cyst",210,1,"HIRA"
256451210,"condition_era group during day -365 through 0 days relative to index: Bronchitis",210,1,"HIRA"
315564210,"condition_era group during day -365 through 0 days relative to index: Aortic valve regurgitation",210,1,"HIRA"
36716983210,"condition_era group during day -365 through 0 days relative to index: Lipoma of skin and subcutaneous tissue",210,1,"HIRA"
4049810210,"condition_era group during day -365 through 0 days relative to index: Inflammatory neuropathy",210,1,"HIRA"
4023317210,"condition_era group during day -365 through 0 days relative to index: Open wound of limb",210,1,"HIRA"
4051221210,"condition_era group during day -365 through 0 days relative to index: Increased lipid",210,1,"HIRA"
4341654210,"condition_era group during day -365 through 0 days relative to index: Vascular disorder of liver",210,1,"HIRA"
4079975210,"condition_era group during day -365 through 0 days relative to index: Congenital malformation",210,1,"HIRA"
194382210,"condition_era group during day -365 through 0 days relative to index: External hemorrhoids",210,1,"HIRA"
4181343210,"condition_era group during day -365 through 0 days relative to index: Malignant tumor of esophagus",210,1,"HIRA"
4054066210,"condition_era group during day -365 through 0 days relative to index: Traumatic amputation of digit of hand",210,1,"HIRA"
193530210,"condition_era group during day -365 through 0 days relative to index: Follicular cyst of ovary",210,1,"HIRA"
75010210,"condition_era group during day -365 through 0 days relative to index: Fibroadenosis of breast",210,1,"HIRA"
44784251210,"condition_era group during day -365 through 0 days relative to index: Acute appendicitis with localized peritonitis",210,1,"HIRA"
432345210,"condition_era group during day -365 through 0 days relative to index: Hypertrophy of tongue papillae",210,1,"HIRA"
4059297210,"condition_era group during day -365 through 0 days relative to index: Toxic liver disease with acute hepatitis",210,1,"HIRA"
4288891210,"condition_era group during day -365 through 0 days relative to index: Abnormal keratinization",210,1,"HIRA"
44783205210,"condition_era group during day -365 through 0 days relative to index: Post traumatic osteoarthritis",210,1,"HIRA"
4244495210,"condition_era group during day -365 through 0 days relative to index: Carcinoma in situ of gastrointestinal tract",210,1,"HIRA"
46273429210,"condition_era group during day -365 through 0 days relative to index: Lesion of fallopian tube",210,1,"HIRA"
4232697210,"condition_era group during day -365 through 0 days relative to index: Persistent atrial fibrillation",210,1,"HIRA"
192606210,"condition_era group during day -365 through 0 days relative to index: Paraplegia",210,1,"HIRA"
4242816210,"condition_era group during day -365 through 0 days relative to index: Benign neoplasm of pituitary gland",210,1,"HIRA"
4239897210,"condition_era group during day -365 through 0 days relative to index: Benign neoplasm of intra-abdominal organs",210,1,"HIRA"
46273161210,"condition_era group during day -365 through 0 days relative to index: Bursitis of lower limb",210,1,"HIRA"
80509210,"condition_era group during day -365 through 0 days relative to index: Bone cyst",210,1,"HIRA"
4147164210,"condition_era group during day -365 through 0 days relative to index: Malignant tumor of lymphoid hemopoietic and related tissue",210,1,"HIRA"
192581210,"condition_era group during day -365 through 0 days relative to index: Carcinoma in situ of uterus",210,1,"HIRA"
132932210,"condition_era group during day -365 through 0 days relative to index: Chronic ethmoidal sinusitis",210,1,"HIRA"
197033210,"condition_era group during day -365 through 0 days relative to index: Endometriosis of pelvic peritoneum",210,1,"HIRA"
4027866210,"condition_era group during day -365 through 0 days relative to index: Sphenoidal sinusitis",210,1,"HIRA"
257315210,"condition_era group during day -365 through 0 days relative to index: Bacterial pneumonia",210,1,"HIRA"
762286210,"condition_era group during day -365 through 0 days relative to index: Curvature of spine due to another disorder",210,1,"HIRA"
4242574210,"condition_era group during day -365 through 0 days relative to index: Intertrigo",210,1,"HIRA"
761508210,"condition_era group during day -365 through 0 days relative to index: Arthropathy of right hip joint",210,1,"HIRA"
4089462210,"condition_era group during day -365 through 0 days relative to index: Ventricular premature complex",210,1,"HIRA"
40481843210,"condition_era group during day -365 through 0 days relative to index: Mass of foot",210,1,"HIRA"
4280498210,"condition_era group during day -365 through 0 days relative to index: Polyp of cervix",210,1,"HIRA"
194406210,"condition_era group during day -365 through 0 days relative to index: Urinary tract obstruction",210,1,"HIRA"
4009573210,"condition_era group during day -365 through 0 days relative to index: Uninhibited neurogenic bladder",210,1,"HIRA"
4001643210,"condition_era group during day -365 through 0 days relative to index: Adult osteochondrosis of spine",210,1,"HIRA"
4159863210,"condition_era group during day -365 through 0 days relative to index: Streptococcal skin disorder",210,1,"HIRA"
4131619210,"condition_era group during day -365 through 0 days relative to index: Neoplasm of extrahepatic bile ducts",210,1,"HIRA"
4205256210,"condition_era group during day -365 through 0 days relative to index: Mass of lower limb",210,1,"HIRA"
4028062210,"condition_era group during day -365 through 0 days relative to index: Infectious disease of abdomen",210,1,"HIRA"
4053604210,"condition_era group during day -365 through 0 days relative to index: Open wound of lower leg",210,1,"HIRA"
321318210,"condition_era group during day -365 through 0 days relative to index: Angina pectoris",210,1,"HIRA"
4129236210,"condition_era group during day -365 through 0 days relative to index: Neoplasm of short bone of upper limb",210,1,"HIRA"
4188155210,"condition_era group during day -365 through 0 days relative to index: Hernia of anterior abdominal wall",210,1,"HIRA"
4111964210,"condition_era group during day -365 through 0 days relative to index: Difficulty using language",210,1,"HIRA"
381551210,"condition_era group during day -365 through 0 days relative to index: Polyneuropathy due to drug",210,1,"HIRA"
37018293210,"condition_era group during day -365 through 0 days relative to index: Inflammatory disorder of jaw region",210,1,"HIRA"
40483794210,"condition_era group during day -365 through 0 days relative to index: Degenerative joint disease of pelvis",210,1,"HIRA"
42872419210,"condition_era group during day -365 through 0 days relative to index: Stenosis of intervertebral foramina",210,1,"HIRA"
4160276210,"condition_era group during day -365 through 0 days relative to index: Malignant neoplasm of genital structure",210,1,"HIRA"
4174994210,"condition_era group during day -365 through 0 days relative to index: Pyonephrosis",210,1,"HIRA"
443267210,"condition_era group during day -365 through 0 days relative to index: Corneal burn",210,1,"HIRA"
4208662210,"condition_era group during day -365 through 0 days relative to index: Bacterial lower respiratory infection",210,1,"HIRA"
444459210,"condition_era group during day -365 through 0 days relative to index: Benign neoplasm of sigmoid colon",210,1,"HIRA"
77395210,"condition_era group during day -365 through 0 days relative to index: Current tear of semilunar cartilage",210,1,"HIRA"
4070025210,"condition_era group during day -365 through 0 days relative to index: Cutaneous hypersensitivity",210,1,"HIRA"
4079147210,"condition_era group during day -365 through 0 days relative to index: Lymphoproliferative disorder",210,1,"HIRA"
4031662210,"condition_era group during day -365 through 0 days relative to index: Anemia due to disturbance of hemoglobin synthesis",210,1,"HIRA"
4102015210,"condition_era group during day -365 through 0 days relative to index: Foreign body in vulva",210,1,"HIRA"
4042414210,"condition_era group during day -365 through 0 days relative to index: Radial neuropathy",210,1,"HIRA"
313217210,"condition_era group during day -365 through 0 days relative to index: Atrial fibrillation",210,1,"HIRA"
36686022210,"condition_era group during day -365 through 0 days relative to index: Nodule of skin of head",210,1,"HIRA"
432660210,"condition_era group during day -365 through 0 days relative to index: Dentofacial anomaly",210,1,"HIRA"
4202556210,"condition_era group during day -365 through 0 days relative to index: Mass of parotid gland",210,1,"HIRA"
4022198210,"condition_era group during day -365 through 0 days relative to index: Anemia related to disturbed DNA synthesis",210,1,"HIRA"
4129868210,"condition_era group during day -365 through 0 days relative to index: Neoplasm of soft tissues of upper limb",210,1,"HIRA"
4279525210,"condition_era group during day -365 through 0 days relative to index: Hypertension in the obstetric context",210,1,"HIRA"
433196210,"condition_era group during day -365 through 0 days relative to index: Chorioretinal scar",210,1,"HIRA"
134441210,"condition_era group during day -365 through 0 days relative to index: Chronic ulcer of skin",210,1,"HIRA"
4318691210,"condition_era group during day -365 through 0 days relative to index: Secondary glaucoma",210,1,"HIRA"
4104204210,"condition_era group during day -365 through 0 days relative to index: Complete bilateral paralysis",210,1,"HIRA"
4324261210,"condition_era group during day -365 through 0 days relative to index: Pulmonary necrosis",210,1,"HIRA"
316501210,"condition_era group during day -365 through 0 days relative to index: Vascular disease of the skin",210,1,"HIRA"
4067106210,"condition_era group during day -365 through 0 days relative to index: Miscarriage",210,1,"HIRA"
312998210,"condition_era group during day -365 through 0 days relative to index: Pain in thoracic spine",210,1,"HIRA"
4054845210,"condition_era group during day -365 through 0 days relative to index: Neoplasm of foot",210,1,"HIRA"
4054067210,"condition_era group during day -365 through 0 days relative to index: Open wound of foot",210,1,"HIRA"
4130842210,"condition_era group during day -365 through 0 days relative to index: Neoplasm of lymph nodes of upper limb",210,1,"HIRA"
4250163210,"condition_era group during day -365 through 0 days relative to index: Sexual arousal disorder",210,1,"HIRA"
43530950210,"condition_era group during day -365 through 0 days relative to index: Complication occurring during pregnancy",210,1,"HIRA"
4293903210,"condition_era group during day -365 through 0 days relative to index: Subclinical disease AND/OR syndrome",210,1,"HIRA"
4210876210,"condition_era group during day -365 through 0 days relative to index: Viral keratitis",210,1,"HIRA"
4033802210,"condition_era group during day -365 through 0 days relative to index: Granulomatous disorder of the skin and subcutaneous tissue",210,1,"HIRA"
4336254210,"condition_era group during day -365 through 0 days relative to index: Dystrophia unguium",210,1,"HIRA"
443388210,"condition_era group during day -365 through 0 days relative to index: Malignant tumor of lung",210,1,"HIRA"
441321210,"condition_era group during day -365 through 0 days relative to index: Chronic nasopharyngitis",210,1,"HIRA"
72578210,"condition_era group during day -365 through 0 days relative to index: Neoplasm of uncertain behavior of breast",210,1,"HIRA"
440543210,"condition_era group during day -365 through 0 days relative to index: Fracture of tibia",210,1,"HIRA"
4251306210,"condition_era group during day -365 through 0 days relative to index: Stress",210,1,"HIRA"
4135731210,"condition_era group during day -365 through 0 days relative to index: Fracture of frontonasoethmoidal complex",210,1,"HIRA"
317109210,"condition_era group during day -365 through 0 days relative to index: Respiratory arrest",210,1,"HIRA"
135340210,"condition_era group during day -365 through 0 days relative to index: Pressure ulcer stage 3",210,1,"HIRA"
4240725210,"condition_era group during day -365 through 0 days relative to index: Peliosis hepatis",210,1,"HIRA"
373474210,"condition_era group during day -365 through 0 days relative to index: Diplopia",210,1,"HIRA"
440785210,"condition_era group during day -365 through 0 days relative to index: Vomiting of pregnancy",210,1,"HIRA"
443730210,"condition_era group during day -365 through 0 days relative to index: Nervous system disorder due to diabetes mellitus",210,1,"HIRA"
4185673210,"condition_era group during day -365 through 0 days relative to index: Disturbance in content of thought",210,1,"HIRA"
40491865210,"condition_era group during day -365 through 0 days relative to index: Traumatic injury of external genitalia",210,1,"HIRA"
4318544210,"condition_era group during day -365 through 0 days relative to index: Renal tubular disorder",210,1,"HIRA"
4042584210,"condition_era group during day -365 through 0 days relative to index: Serum lipids high",210,1,"HIRA"
75911210,"condition_era group during day -365 through 0 days relative to index: Acquired hallux valgus",210,1,"HIRA"
42535227210,"condition_era group during day -365 through 0 days relative to index: Acute cerebral ischemia",210,1,"HIRA"
80800210,"condition_era group during day -365 through 0 days relative to index: Polymyositis",210,1,"HIRA"
4311246210,"condition_era group during day -365 through 0 days relative to index: Pre-existing hypertension in obstetric context",210,1,"HIRA"
4134442210,"condition_era group during day -365 through 0 days relative to index: Fallopian tube disorder",210,1,"HIRA"
4333068210,"condition_era group during day -365 through 0 days relative to index: Pilonidal disease",210,1,"HIRA"
437428210,"condition_era group during day -365 through 0 days relative to index: Crushing injury",210,1,"HIRA"
4201705210,"condition_era group during day -365 through 0 days relative to index: Sequela of disorder",210,1,"HIRA"
196620210,"condition_era group during day -365 through 0 days relative to index: Viral enteritis",210,1,"HIRA"
200779210,"condition_era group during day -365 through 0 days relative to index: Polyp of corpus uteri",210,1,"HIRA"
444070210,"condition_era group during day -365 through 0 days relative to index: Tachycardia",210,1,"HIRA"
4113399210,"condition_era group during day -365 through 0 days relative to index: Lesion of tympanic membrane",210,1,"HIRA"
4191001210,"condition_era group during day -365 through 0 days relative to index: Angle-closure glaucoma",210,1,"HIRA"
40434290210,"condition_era group during day -365 through 0 days relative to index: Root caries",210,1,"HIRA"
193262210,"condition_era group during day -365 through 0 days relative to index: Inflammatory disorder of penis",210,1,"HIRA"
440615210,"condition_era group during day -365 through 0 days relative to index: Effect of exposure to external cause",210,1,"HIRA"
4042074210,"condition_era group during day -365 through 0 days relative to index: Blood drug level high",210,1,"HIRA"
76786210,"condition_era group during day -365 through 0 days relative to index: Derangement of knee",210,1,"HIRA"
195306210,"condition_era group during day -365 through 0 days relative to index: Gastroduodenitis",210,1,"HIRA"
81336210,"condition_era group during day -365 through 0 days relative to index: Rectal prolapse",210,1,"HIRA"
4008576210,"condition_era group during day -365 through 0 days relative to index: Diabetes mellitus without complication",210,1,"HIRA"
4313582210,"condition_era group during day -365 through 0 days relative to index: Obstructive nephropathy",210,1,"HIRA"
4307111210,"condition_era group during day -365 through 0 days relative to index: Moderate major depression",210,1,"HIRA"
4196499210,"condition_era group during day -365 through 0 days relative to index: Vesicular eruption",210,1,"HIRA"
4201388210,"condition_era group during day -365 through 0 days relative to index: Gastrostomy present",210,1,"HIRA"
4166844210,"condition_era group during day -365 through 0 days relative to index: Intraventricular conduction defect",210,1,"HIRA"
4291786210,"condition_era group during day -365 through 0 days relative to index: Perichondritis",210,1,"HIRA"
4157454210,"condition_era group during day -365 through 0 days relative to index: Primary malignant neoplasm of lower lobe, bronchus or lung",210,1,"HIRA"
37110594210,"condition_era group during day -365 through 0 days relative to index: Localized eruption of skin",210,1,"HIRA"
4246125210,"condition_era group during day -365 through 0 days relative to index: Primary malignant neoplasm of large intestine",210,1,"HIRA"
36683564210,"condition_era group during day -365 through 0 days relative to index: Allergic disorder",210,1,"HIRA"
4239144210,"condition_era group during day -365 through 0 days relative to index: Multiple malformation syndrome due to non-infectious environmental agents",210,1,"HIRA"
197593210,"condition_era group during day -365 through 0 days relative to index: Impaction of intestine",210,1,"HIRA"
42537252210,"condition_era group during day -365 through 0 days relative to index: Polyp of nasal cavity",210,1,"HIRA"
372914210,"condition_era group during day -365 through 0 days relative to index: Optic atrophy",210,1,"HIRA"
201826210,"condition_era group during day -365 through 0 days relative to index: Type 2 diabetes mellitus",210,1,"HIRA"
258482210,"condition_era group during day -365 through 0 days relative to index: Abscess of Bartholin's gland",210,1,"HIRA"
133298210,"condition_era group during day -365 through 0 days relative to index: Musculoskeletal disorder of the neck",210,1,"HIRA"
4266803210,"condition_era group during day -365 through 0 days relative to index: Exfoliative disorder of skin of scalp",210,1,"HIRA"
440129210,"condition_era group during day -365 through 0 days relative to index: Hypertrophy of nasal turbinates",210,1,"HIRA"
73649210,"condition_era group during day -365 through 0 days relative to index: Contusion of finger",210,1,"HIRA"
443729210,"condition_era group during day -365 through 0 days relative to index: Peripheral circulatory disorder associated with type 2 diabetes mellitus",210,1,"HIRA"
374009210,"condition_era group during day -365 through 0 days relative to index: Organic mental disorder",210,1,"HIRA"
4031856210,"condition_era group during day -365 through 0 days relative to index: Chronic vaginitis",210,1,"HIRA"
138455210,"condition_era group during day -365 through 0 days relative to index: Stomatitis",210,1,"HIRA"
